 TASK CREATE TIMESTAMP, TASK CODE,ITEM NUMBER,RAN NUMBER, TAG NUMBER, TASK COMPLETION SECONDS, TASK CREATE USER NAME, TASK SUPERVISOR NAME
2024-09-11 21:58:41.000 Z,REPL,27727031613,ZU4472388,11116879,126,Q4685527,S1 Tophat NS
2024-09-11 21:59:06.000 Z,REPL,86885718629,XY8316007,1699536,98,Q2561814,S1 Tophat NS
2024-09-11 22:00:49.000 Z,REPL,85223843732,DT1174003,1425220,243,Q0408031,S1 Tophat NS
2024-09-11 22:01:16.000 Z,REPL,96966241943,FG4661329,39940011,126,Q7592653,S1 Tophat NS
2024-09-11 22:01:22.000 Z,REPL,82944445161,RTB6568721,M254641,36,Q9306198,
2024-09-11 22:01:55.000 Z,REPL,24431981497,GN1300404,6077156,168,Q0070375,S1 Tophat NS
2024-09-11 22:01:56.000 Z,REPL,96400913978,HH3862085,686774M4,160,Q2561814,S1 Tophat NS
2024-09-11 22:02:52.000 Z,REPL,21430122723,YR8814199,473959,288,Q8399589,S1 Tophat NS
2024-09-11 22:03:28.000 Z,REPL,96992582909,UE3357178,6223422,128,Q7592653,S1 Tophat NS
2024-09-11 22:03:31.000 Z,REPL,74849004666,JW0989914,475118,192,Q2957111,S1 Tophat NS
2024-09-11 22:03:38.000 Z,REPL,80498553084,IS7844094,8232478,50,Q4685527,S1 Tophat NS
2024-09-11 22:03:40.000 Z,REPL,96374108409,KZ3028392,54488393,71,Q2872652,S1 Tophat NS
2024-09-11 22:03:43.000 Z,REPL,68921946839,AP2193982,39942729,129,Q0408031,S1 Tophat NS
2024-09-11 22:04:34.000 Z,REPL,23706941931,ZU5112914,A6JB23,68,Q0070375,S1 Tophat NS
2024-09-11 22:05:51.000 Z,REPL,24084106011,XY0100684,GN7SE006V,78,Q8952449,S1 Tophat NS
2024-09-11 22:06:09.000 Z,REPL,96301528295,DT7224557,239HJ004,29,Q2872652,S1 Tophat NS
2024-09-11 22:06:14.000 Z,REPL,63131386873,FG9079959,M186699,90,Q0408031,S1 Tophat NS
2024-09-11 22:06:45.000 Z,REPL,90569710705,RTB4523634,17042376,189,Q7592653,S1 Tophat NS
2024-09-11 22:06:57.000 Z,REPL,27500336297,GN4670865,VDUCC7501,100,Q8399589,S1 Tophat NS
2024-09-11 22:07:12.000 Z,REPL,46240790267,HH3183163,M254804,228,Q2561814,S1 Tophat NS
2024-09-11 22:07:16.000 Z,REPL,78832778142,YR8895597,M254813,172,Q7577709,S1 Tophat NS
2024-09-11 22:07:24.000 Z,REPL,96374777215,UE4142926,54532262,13,Q2872652,S1 Tophat NS
2024-09-11 22:08:06.000 Z,REPL,82430987032,JW9133895,AFS464,195,Q9306198,
2024-09-11 22:08:55.000 Z,REPL,985R0483188,IS7304003,4778504,178,Q0070375,S1 Tophat NS
2024-09-11 22:09:08.000 Z,REPL,96964311822,KZ7480556,39942746,139,Q7592653,S1 Tophat NS
2024-09-11 22:09:08.000 Z,REPL,26430192282,AP2877652,58583493,61,Q2561814,S1 Tophat NS
2024-09-11 22:09:08.000 Z,REPL,80945744529,ZU0832235,CS8577287,107,Q7577709,S1 Tophat NS
2024-09-11 22:09:20.000 Z,REPL,82817259094,XY3329473,302418,148,Q7107727,S1 Tophat NS
2024-09-11 22:09:20.000 Z,REPL,80945744529,DT0388483,CS8577288,8,Q7577709,S1 Tophat NS
2024-09-11 22:09:24.000 Z,REPL,46208855413,FG2826562,A6R814,149,Q0408031,S1 Tophat NS
2024-09-11 22:09:27.000 Z,REPL,24127657617,RTB8521458,GN83E00H,33,Q2872652,S1 Tophat NS
2024-09-11 22:09:43.000 Z,REPL,90895020597,GN5028997,X6RAJ0301,16,Q9873799,S1 Tophat NS
2024-09-11 22:10:36.000 Z,REPL,87824389701,HH7608168,T528184,167,Q8399589,S1 Tophat NS
2024-09-11 22:11:28.000 Z,REPL,98836418289,YR9260084,15117709,24,Q2872652,S1 Tophat NS
2024-09-11 22:12:18.000 Z,REPL,78832714014,UE4666183,310040,119,Q7107727,S1 Tophat NS
2024-09-11 22:12:33.000 Z,REPL,96966177009,JW8737796,39940009,92,Q0070375,S1 Tophat NS
2024-09-11 22:13:14.000 Z,REPL,54490517812,IS4477666,1838672,195,Q0408031,S1 Tophat NS
2024-09-11 22:13:55.000 Z,REPL,88884108656,KZ5219038,70080579,169,Q8399589,S1 Tophat NS
2024-09-11 22:13:57.000 Z,REPL,74810449078,AP1750812,M252083,283,Q7592653,S1 Tophat NS
2024-09-11 22:14:29.000 Z,REPL,28438021074,ZU7629293,239560407,162,Q7577709,S1 Tophat NS
2024-09-11 22:14:41.000 Z,REPL,24431981497,XY2915455,6077168,78,Q0408031,S1 Tophat NS
2024-09-11 22:15:16.000 Z,REPL,11298999937,DT8624133,T525657,23,Q9873799,S1 Tophat NS
2024-09-11 22:15:53.000 Z,REPL,76892726138,FG8911557,M254924,68,Q7107727,S1 Tophat NS
2024-09-11 22:16:19.000 Z,REPL,20695298323,RTB3938232,4FS146,152,Q0070375,S1 Tophat NS
2024-09-11 22:16:28.000 Z,REPL,38322162769,GN7241478,T527621,30,Q8399589,S1 Tophat NS
2024-09-11 22:17:53.000 Z,REPL,768C2499392,HH6217402,61760477,29,Q7577709,S1 Tophat NS
2024-09-11 22:18:28.000 Z,REPL,24027298728,YR8966889,GN7SE006X,331,Q9306198,
2024-09-11 22:18:31.000 Z,REPL,27727851232,UE2324086,11100515,9,Q8399589,S1 Tophat NS
2024-09-11 22:18:43.000 Z,REPL,27727031613,JW1489155,11116877,169,Q4685527,S1 Tophat NS
2024-09-11 22:19:22.000 Z,REPL,38322801897,IS6784704,474798,263,Q7592653,S1 Tophat NS
2024-09-11 22:20:07.000 Z,REPL,62090209088,KZ5394001,20088674,8,Q8399589,S1 Tophat NS
2024-09-11 22:20:19.000 Z,REPL,25560556313,AP9007769,M253189,71,Q4685527,S1 Tophat NS
2024-09-11 22:21:00.000 Z,REPL,96992796183,ZU8611976,6219556,184,Q0070375,S1 Tophat NS
2024-09-11 22:21:03.000 Z,REPL,64839484801,XY7569501,2292847,94,Q7592653,S1 Tophat NS
2024-09-11 22:21:22.000 Z,REPL,54459818749,DT8012129,M252680,140,Q0408031,S1 Tophat NS
2024-09-11 22:22:09.000 Z,REPL,28915921732,FG9159879,7000985,59,Q8399589,S1 Tophat NS
2024-09-11 22:22:59.000 Z,REPL,285E5697872,RTB7457597,14961919,157,Q2957111,S1 Tophat NS
2024-09-11 22:23:13.000 Z,REPL,68411825339,GN8783037,39935611,27,Q9873799,S1 Tophat NS
2024-09-11 22:23:18.000 Z,REPL,54464897965,HH5925307,AG2CK2,186,Q9306198,
2024-09-11 22:23:36.000 Z,REPL,68761284237,YR2554859,39935619,85,Q7107727,S1 Tophat NS
2024-09-11 22:24:13.000 Z,REPL,768C2866847,UE2279316,61739816,50,Q6505048,S1 Tophat NS
2024-09-11 22:24:51.000 Z,REPL,48382104032,JW1572196,A6R829,192,Q0408031,S1 Tophat NS
2024-09-11 22:26:24.000 Z,REPL,24051812077,IS1638399,GN84E00AV,15,Q2872652,S1 Tophat NS
2024-09-11 22:26:29.000 Z,REPL,22642929279,KZ8778181,T527307,126,Q8399589,S1 Tophat NS
2024-09-11 22:26:34.000 Z,REPL,48382615228,AP1560433,A6T398,136,Q2561814,S1 Tophat NS
2024-09-11 22:28:12.000 Z,REPL,27500920649,ZU9683812,699497,11,Q8399589,S1 Tophat NS
2024-09-11 22:28:26.000 Z,REPL,68761409237,XY5075488,39942458,154,Q7107727,S1 Tophat NS
2024-09-11 22:31:15.000 Z,REPL,96948079297,DT4213908,39943401,351,Q9306198,
2024-09-11 22:31:21.000 Z,REPL,90895590021,FG4760303,X78BB8101,97,Q7107727,S1 Tophat NS
2024-09-11 22:32:01.000 Z,REPL,96930739217,RTB2600409,39937824,127,Q2561814,S1 Tophat NS
2024-09-11 22:32:24.000 Z,REPL,84956153894,GN4650776,80003892,142,Q7592653,S1 Tophat NS
2024-09-11 22:33:19.000 Z,REPL,55460068883,HH5620402,474A49,146,Q0070375,S1 Tophat NS
2024-09-11 22:33:23.000 Z,REPL,28212857531,YR7660984,M254123,16,Q9873799,S1 Tophat NS
2024-09-11 22:33:42.000 Z,REPL,46210530435,UE6731491,AG2452,196,Q7853685,S1 Tophat NS
2024-09-11 22:34:33.000 Z,REPL,1121600173,JW3994514,9040087,113,Q0408031,S1 Tophat NS
2024-09-11 22:34:37.000 Z,REPL,92450532551,IS6702435,VJFBQ9501,41,Q8399589,S1 Tophat NS
2024-09-11 22:34:56.000 Z,REPL,1121600173,KZ6590781,23799490,19,Q0408031,S1 Tophat NS
2024-09-11 22:35:03.000 Z,REPL,80676702495,AP3392913,E1049801,108,Q4685527,S1 Tophat NS
2024-09-11 22:35:11.000 Z,REPL,1121600173,ZU7434347,23979705,12,Q0408031,S1 Tophat NS
2024-09-11 22:36:20.000 Z,REPL,28975184501,XY1778175,7000758,96,Q8952449,S1 Tophat NS
2024-09-11 22:36:26.000 Z,REPL,1121600173,DT8814114,8060801,116,Q7592653,S1 Tophat NS
2024-09-11 22:36:32.000 Z,REPL,16588217956,FG9298057,A6DA96,103,Q7107727,S1 Tophat NS
2024-09-11 22:36:53.000 Z,REPL,1121600173,RTB1510971,8070092,21,Q7592653,S1 Tophat NS
2024-09-11 22:37:18.000 Z,REPL,24016997258,GN1152623,M252901,223,Q2561814,S1 Tophat NS
2024-09-11 22:38:58.000 Z,REPL,68760651455,HH1584694,39940015,452,Q9306198,
2024-09-11 22:39:05.000 Z,REPL,96930675053,YR0094185,39925129,48,Q0408031,S1 Tophat NS
2024-09-11 22:39:06.000 Z,REPL,22680092231,UE6708798,4281581,41,Q4685527,S1 Tophat NS
2024-09-11 22:39:44.000 Z,REPL,80293944694,JW5929187,M255576,144,Q7577709,S1 Tophat NS
2024-09-11 22:39:49.000 Z,REPL,96374653285,IS5257041,54494646,50,Q8399589,S1 Tophat NS
2024-09-11 22:40:06.000 Z,REPL,16588808494,KZ6289381,A6T432,38,Q7853685,S1 Tophat NS
2024-09-11 22:40:16.000 Z,REPL,90451231639,AP9192431,30759901,101,Q8952449,S1 Tophat NS
2024-09-11 22:40:22.000 Z,REPL,24084106011,ZU0471639,GN84E00AW,161,Q6505048,S1 Tophat NS
2024-09-11 22:40:25.000 Z,REPL,96992012392,XY5949823,6219634,74,Q0408031,S1 Tophat NS
2024-09-11 22:40:48.000 Z,REPL,80960629038,DT4112076,2895603,21,Q2872652,S1 Tophat NS
2024-09-11 22:40:49.000 Z,REPL,80640626957,FG1504824,M254097,11,Q8399589,S1 Tophat NS
2024-09-11 22:41:53.000 Z,REPL,24124829287,RTB6505228,GN7KE00H,14,Q8399589,S1 Tophat NS
2024-09-11 22:42:00.000 Z,REPL,68412101929,GN0871408,8654466,23,Q7853685,S1 Tophat NS
2024-09-11 22:42:28.000 Z,REPL,739F5667234,HH3636699,M250200,81,Q0408031,S1 Tophat NS
2024-09-11 22:42:32.000 Z,REPL,285E7651443,YR4577176,15365974,361,Q2957111,S1 Tophat NS
2024-09-11 22:42:48.000 Z,REPL,28462565249,UE7931096,192522,20,Q2872652,S1 Tophat NS
2024-09-11 22:43:14.000 Z,REPL,80645450895,JW9593502,M230046,7,Q8399589,S1 Tophat NS
2024-09-11 22:43:55.000 Z,REPL,80945744529,IS0754273,CS8593467,18,Q7577709,S1 Tophat NS
2024-09-11 22:44:28.000 Z,REPL,96373419978,KZ2424712,54497802,12,Q8399589,S1 Tophat NS
2024-09-11 22:44:31.000 Z,REPL,284E7575607,AP5180931,473961,342,Q2561814,S1 Tophat NS
2024-09-11 22:44:43.000 Z,REPL,47880313373,ZU2883287,T525370,24,Q8952449,S1 Tophat NS
2024-09-11 22:45:32.000 Z,REPL,82820667848,XY6496961,AG9BF0,70,Q2872652,S1 Tophat NS
2024-09-11 22:46:42.000 Z,REPL,96373966576,DT8426608,54500888,15,Q8399589,S1 Tophat NS
2024-09-11 22:47:10.000 Z,REPL,47880313373,FG0591954,V78038301,94,Q8952449,S1 Tophat NS
2024-09-11 22:47:15.000 Z,REPL,67869479148,RTB7632997,M247748,164,Q6505048,S1 Tophat NS
2024-09-11 22:47:26.000 Z,REPL,92490449955,GN9283353,VJ8AH2001,46,Q7853685,S1 Tophat NS
2024-09-11 22:47:39.000 Z,REPL,24125657701,HH4211327,GN83E00A,6,Q8399589,S1 Tophat NS
2024-09-11 22:47:41.000 Z,REPL,68221016858,YR2279491,39937843,512,Q9306198,
2024-09-11 22:47:48.000 Z,REPL,47880313373,UE7771748,V78038401,24,Q8952449,S1 Tophat NS
2024-09-11 22:48:28.000 Z,REPL,27500657443,JW3517061,VJ5CX5501,54,Q7853685,S1 Tophat NS
2024-09-11 22:49:25.000 Z,REPL,47880313373,IS7759714,T525362,152,Q7107727,S1 Tophat NS
2024-09-11 22:49:27.000 Z,REPL,28152425575,KZ0051696,R0J01ZYA,268,Q2561814,S1 Tophat NS
2024-09-11 22:49:43.000 Z,REPL,65116929322,AP7492146,7088149,8,Q7577709,S1 Tophat NS
2024-09-11 22:49:44.000 Z,REPL,90458457773,ZU1643406,M251646,13,Q2872652,S1 Tophat NS
2024-09-11 22:50:03.000 Z,REPL,82223781247,XY4568506,M186388,48,Q8399589,S1 Tophat NS
2024-09-11 22:51:10.000 Z,REPL,92440381826,DT6429472,137850,11,Q2872652,S1 Tophat NS
2024-09-11 22:51:43.000 Z,REPL,21710595029,FG8828871,830195,119,Q7853685,S1 Tophat NS
2024-09-11 22:51:50.000 Z,REPL,67869479148,RTB9339779,M247884,95,Q6505048,S1 Tophat NS
2024-09-11 22:52:05.000 Z,REPL,46261742401,GN1774585,T526838,188,Q8952449,S1 Tophat NS
2024-09-11 22:52:21.000 Z,REPL,96374616439,HH5205956,54485944,18,Q8399589,S1 Tophat NS
2024-09-11 22:52:31.000 Z,REPL,28935115797,YR8629347,A73AT0,64,Q7107727,S1 Tophat NS
2024-09-11 22:52:34.000 Z,REPL,90606293577,UE1690173,E1046075,25,Q9873799,S1 Tophat NS
2024-09-11 22:53:14.000 Z,REPL,76892807593,JW9736802,14026404,74,Q6505048,S1 Tophat NS
2024-09-11 22:53:34.000 Z,REPL,24427699801,IS1766293,473177,188,Q2561814,S1 Tophat NS
2024-09-11 22:54:02.000 Z,REPL,82222752629,KZ1719285,M186618,52,Q8399589,S1 Tophat NS
2024-09-11 22:54:59.000 Z,REPL,284N0778785,AP2987211,64011970,100,Q7577709,S1 Tophat NS
2024-09-11 22:55:05.000 Z,REPL,67869479148,ZU5949468,M254890,104,Q8952449,S1 Tophat NS
2024-09-11 22:55:29.000 Z,REPL,96993842365,XY3987209,6224502,405,Q9306198,
2024-09-11 22:55:43.000 Z,REPL,28450654051,DT5704051,474650,92,Q6505048,S1 Tophat NS
2024-09-11 22:58:08.000 Z,REPL,67869479148,FG6398818,M255168,49,Q8952449,S1 Tophat NS
2024-09-11 22:58:48.000 Z,REPL,86884687574,RTB5628187,1675498,181,Q2561814,S1 Tophat NS
2024-09-11 22:59:05.000 Z,REPL,18002868526,GN7416585,1290,155,Q7592653,S1 Tophat NS
2024-09-11 22:59:39.000 Z,REPL,80640019944,HH5151151,M244997,97,Q7577709,S1 Tophat NS
2024-09-11 23:00:19.000 Z,REPL,46261742401,YR6343655,T528004,97,Q8952449,S1 Tophat NS
2024-09-11 23:00:45.000 Z,REPL,27831639577,UE9308484,1815300,63,Q2561814,S1 Tophat NS
2024-09-11 23:00:48.000 Z,REPL,28360093887,JW6037179,M254403,79,Q6505048,S1 Tophat NS
2024-09-11 23:01:15.000 Z,REPL,54325305109,IS1189673,475722,124,Q7853685,S1 Tophat NS
2024-09-11 23:01:56.000 Z,REPL,82640326996,KZ1702539,E1050631,116,Q2872652,S1 Tophat NS
2024-09-11 23:02:06.000 Z,REPL,84938244758,AP8115177,80003711,140,Q7592653,S1 Tophat NS
2024-09-11 23:03:11.000 Z,REPL,62224137597,ZU6653792,VISBK8202,92,Q6505048,S1 Tophat NS
2024-09-11 23:03:25.000 Z,REPL,17228826668,XY9252078,47N812,43,Q0408031,S1 Tophat NS
2024-09-11 23:04:31.000 Z,REPL,88597874417,DT6296437,1515724,221,Q7107727,S1 Tophat NS
2024-09-11 23:04:33.000 Z,REPL,24083570773,FG8924784,M255549,102,Q7592653,S1 Tophat NS
2024-09-11 23:05:06.000 Z,REPL,23706941931,RTB7798068,A6JB23,96,Q0408031,S1 Tophat NS
2024-09-11 23:05:41.000 Z,REPL,27500155578,GN2712679,699361,73,Q8399589,S1 Tophat NS
2024-09-11 23:06:16.000 Z,REPL,82821872356,HH4636831,AG9BJ1,85,Q2872652,S1 Tophat NS
2024-09-11 23:06:20.000 Z,REPL,90816677753,YR2500719,716870,100,Q7592653,S1 Tophat NS
2024-09-11 23:07:13.000 Z,REPL,74816971944,UE9591961,M255127,63,Q4685527,S1 Tophat NS
2024-09-11 23:07:14.000 Z,REPL,96400523989,JW8295801,678918MX,111,Q9306198,
2024-09-11 23:07:15.000 Z,REPL,28242890387,IS5847959,43250022,27,Q8399589,S1 Tophat NS
2024-09-11 23:07:51.000 Z,REPL,44161925074,KZ7489202,4G2104,88,Q7853685,S1 Tophat NS
2024-09-11 23:08:17.000 Z,REPL,82640832743,AP3121764,M241410,37,Q7577709,S1 Tophat NS
2024-09-11 23:09:08.000 Z,REPL,84937049283,ZU7697069,M252993,161,Q7592653,S1 Tophat NS
2024-09-11 23:09:55.000 Z,REPL,24832055555,XY1176371,2696272,115,Q4685527,S1 Tophat NS
2024-09-11 23:10:51.000 Z,REPL,285E1498693,DT4758482,15361912,141,Q8399589,S1 Tophat NS
2024-09-11 23:10:53.000 Z,REPL,17228826668,FG6668717,47N810,311,Q0408031,S1 Tophat NS
2024-09-11 23:11:09.000 Z,REPL,46090194407,RTB5430275,M251907,76,Q7592653,S1 Tophat NS
2024-09-11 23:12:39.000 Z,REPL,65622570146,GN7255244,18943,50,Q0408031,S1 Tophat NS
2024-09-11 23:13:48.000 Z,REPL,24388388297,HH7541313,A6L209,355,Q6505048,S1 Tophat NS
2024-09-11 23:13:59.000 Z,REPL,80640373239,YR0577191,M251358,118,Q7577709,S1 Tophat NS
2024-09-11 23:14:02.000 Z,REPL,82283043415,UE4461895,AGB487,136,Q7107727,S1 Tophat NS
2024-09-11 23:14:48.000 Z,REPL,56261169653,JW5322957,5102094,88,Q8399589,S1 Tophat NS
2024-09-11 23:14:59.000 Z,REPL,90940358996,IS8427339,M254587,56,Q0408031,S1 Tophat NS
2024-09-11 23:34:55.000 Z,REPL,55315386576,KZ5958752,VJ8BU7401,9,Q8399589,S1 Tophat NS
2024-09-11 23:36:47.000 Z,REPL,84939392863,AP2213158,80003663,79,Q7592653,S1 Tophat NS
2024-09-11 23:39:34.000 Z,REPL,46210926843,ZU8550669,12403087,12,Q6505048,S1 Tophat NS
2024-09-11 23:40:42.000 Z,REPL,26498613358,XY9677377,80003870,243,Q7107727,S1 Tophat NS
2024-09-11 23:40:43.000 Z,REPL,37205146075,DT1364663,A66619,33,Q9873799,S1 Tophat NS
2024-09-11 23:41:59.000 Z,REPL,237F0812981,FG5021536,473952,266,Q7592653,S1 Tophat NS
2024-09-11 23:42:13.000 Z,REPL,39780045403,RTB6125836,A6M612,22,Q9873799,S1 Tophat NS
2024-09-11 23:42:17.000 Z,REPL,28176201862,GN7351435,8623803,70,Q7853685,S1 Tophat NS
2024-09-11 23:42:22.000 Z,REPL,78832778142,HH6002864,310047,63,Q7577709,S1 Tophat NS
2024-09-11 23:42:25.000 Z,REPL,99810588073,YR0013819,M252658,65,Q6505048,S1 Tophat NS
2024-09-11 23:43:00.000 Z,REPL,82430987032,UE5254456,AFS464,129,Q9306198,
2024-09-11 23:43:00.000 Z,REPL,281G1063318,JW2359338,T494628,204,Q8399589,S1 Tophat NS
2024-09-11 23:44:27.000 Z,REPL,24051256238,IS5252131,GN83E00IN,128,Q8952449,S1 Tophat NS
2024-09-11 23:44:58.000 Z,REPL,28532776864,KZ8827165,T521931,34,Q8399589,S1 Tophat NS
2024-09-11 23:45:11.000 Z,REPL,14912367323,AP4940682,A73AQ8,25,Q9873799,S1 Tophat NS
2024-09-11 23:45:13.000 Z,REPL,25554053993,ZU7517396,5569166,1786,Q2957111,S1 Tophat NS
2024-09-11 23:45:32.000 Z,REPL,68760626809,XY2678971,39940012,120,Q4685527,S1 Tophat NS
2024-09-11 23:45:59.000 Z,REPL,87557373491,DT3591603,1515603,219,Q7107727,S1 Tophat NS
2024-09-11 23:47:00.000 Z,REPL,54618200074,FG7948043,5102013,174,Q7853685,S1 Tophat NS
2024-09-11 23:47:19.000 Z,REPL,738A1610654,RTB0836075,9021942,242,Q7592653,S1 Tophat NS
2024-09-11 23:47:20.000 Z,REPL,25620781773,GN6351278,204HC014,459,Q0408031,S1 Tophat NS
2024-09-11 23:47:36.000 Z,REPL,16588217956,HH1102004,A7J642,14,Q9873799,S1 Tophat NS
2024-09-11 23:48:09.000 Z,REPL,28462565249,YR8021175,192725,100,Q8399589,S1 Tophat NS
2024-09-11 23:48:21.000 Z,REPL,48950018649,UE2232887,22479,132,Q8952449,S1 Tophat NS
2024-09-11 23:48:34.000 Z,REPL,28228932189,JW7000421,M249058,158,Q4685527,S1 Tophat NS
2024-09-11 23:49:24.000 Z,REPL,82293039762,IS7656391,1425516,110,Q7577709,S1 Tophat NS
2024-09-11 23:49:42.000 Z,REPL,62890753056,KZ3652594,A71195,153,Q7853685,S1 Tophat NS
2024-09-11 23:49:46.000 Z,REPL,40262206584,AP4409936,2696361,189,Q2957111,S1 Tophat NS
2024-09-11 23:49:59.000 Z,REPL,66895495374,ZU1643527,M186828,235,Q7107727,S1 Tophat NS
2024-09-11 23:50:11.000 Z,REPL,768A5850492,XY7680589,AFU957,55,Q8399589,S1 Tophat NS
2024-09-11 23:50:31.000 Z,REPL,237F0049706,DT9785388,4434914,150,Q7592653,S1 Tophat NS
2024-09-11 23:50:41.000 Z,REPL,28882878361,FG4038149,7001299,61,Q4685527,S1 Tophat NS
2024-09-11 23:51:10.000 Z,REPL,90569722418,RTB2050959,17034292,202,Q0408031,S1 Tophat NS
2024-09-11 23:51:50.000 Z,REPL,82293039762,GN5343616,1425519,144,Q7577709,S1 Tophat NS
2024-09-11 23:51:56.000 Z,REPL,68760571781,HH1448895,39942459,25,Q9873799,S1 Tophat NS
2024-09-11 23:52:06.000 Z,REPL,90568164057,YR4251202,1703U289,167,Q2561814,S1 Tophat NS
2024-09-11 23:52:32.000 Z,REPL,769B3764464,UE9844223,M255050,145,Q7107727,S1 Tophat NS
2024-09-11 23:53:11.000 Z,REPL,21501550831,JW3687641,M254136,99,Q7853685,S1 Tophat NS
2024-09-11 23:53:31.000 Z,REPL,768A4747593,IS7195048,AGB836,202,Q2872652,S1 Tophat NS
2024-09-11 23:53:34.000 Z,REPL,34996769582,KZ7328271,39710,97,Q0408031,S1 Tophat NS
2024-09-11 23:54:18.000 Z,REPL,68104847238,AP6542085,39946715,40,Q7853685,S1 Tophat NS
2024-09-11 23:54:22.000 Z,REPL,23707069154,ZU5023008,A66592,163,Q9306198,
2024-09-11 23:54:28.000 Z,REPL,65601996906,XY3160602,AAHA86,165,Q4685527,S1 Tophat NS
2024-09-11 23:55:02.000 Z,REPL,98820763102,DT6174032,15117958,10,Q2872652,S1 Tophat NS
2024-09-11 23:55:03.000 Z,REPL,90568164057,FG2244918,17043437,169,Q2561814,S1 Tophat NS
2024-09-11 23:55:05.000 Z,REPL,65670656608,RTB8205351,AG9BG9,148,Q7107727,S1 Tophat NS
2024-09-11 23:56:47.000 Z,REPL,25331417284,GN7941251,M254652,303,Q7592653,S1 Tophat NS
2024-09-11 23:57:24.000 Z,REPL,73833468644,HH6185854,35327185,88,Q4685527,S1 Tophat NS
2024-09-11 23:57:26.000 Z,REPL,11720474944,YR2027574,VJBCX0402,9,Q9873799,S1 Tophat NS
2024-09-11 23:59:20.000 Z,REPL,25391466582,UE9507068,AFS738,77,Q7107727,S1 Tophat NS
2024-09-11 23:59:29.000 Z,REPL,237F0812981,JW6674608,473983,114,Q7592653,S1 Tophat NS
2024-09-11 23:59:49.000 Z,REPL,90606655451,IS9661506,E1046633,15,Q9873799,S1 Tophat NS
2024-09-12 00:00:04.000 Z,REPL,76804668682,KZ2238672,AFCAQ5,76,Q4685527,S1 Tophat NS
2024-09-12 00:00:13.000 Z,REPL,28933199694,AP9607748,A7A706,730,Q6505048,S1 Tophat NS
2024-09-12 00:00:40.000 Z,REPL,62822888878,ZU0945522,10749256,219,Q9306198,
2024-09-12 00:00:46.000 Z,REPL,28452969364,XY9024938,A74544,465,Q8952449,S1 Tophat NS
2024-09-12 00:01:19.000 Z,REPL,47474378279,DT8703489,8537149,85,Q2561814,S1 Tophat NS
2024-09-12 00:02:09.000 Z,REPL,16588808494,FG4279541,A6T420,150,Q7853685,S1 Tophat NS
2024-09-12 00:02:37.000 Z,REPL,90440979271,RTB8582202,35327223,74,Q7592653,S1 Tophat NS
2024-09-12 00:02:45.000 Z,REPL,28243257947,GN4844937,9145083,95,Q7107727,S1 Tophat NS
2024-09-12 00:03:29.000 Z,REPL,64838021494,HH3069456,2294957,81,Q4685527,S1 Tophat NS
2024-09-12 00:03:31.000 Z,REPL,28157836645,YR4097465,5214533,101,Q7577709,S1 Tophat NS
2024-09-12 00:03:39.000 Z,REPL,738B0823204,UE8077719,35324776,81,Q2561814,S1 Tophat NS
2024-09-12 00:03:49.000 Z,REPL,739F5582349,JW1923775,M253762,593,Q0408031,S1 Tophat NS
2024-09-12 00:03:50.000 Z,REPL,96400807022,IS7992559,686775MX,211,Q8399589,S1 Tophat NS
2024-09-12 00:03:59.000 Z,REPL,96973021757,KZ1817152,8640571,41,Q7853685,S1 Tophat NS
2024-09-12 00:04:13.000 Z,REPL,28710397456,AP0637086,9027576,106,Q6505048,S1 Tophat NS
2024-09-12 00:05:32.000 Z,REPL,768A0891002,ZU4211515,11725058,141,Q7592653,S1 Tophat NS
2024-09-12 00:05:47.000 Z,REPL,55227897591,XY9477398,M255314,112,Q0408031,S1 Tophat NS
2024-09-12 00:06:27.000 Z,REPL,55227897591,DT5997274,M255148,160,Q9306198,
2024-09-12 00:07:07.000 Z,REPL,90459600923,FG0537573,M251652,33,Q8399589,S1 Tophat NS
2024-09-12 00:07:19.000 Z,REPL,738B1491448,RTB2838798,9022404,20,Q2872652,S1 Tophat NS
2024-09-12 00:07:42.000 Z,REPL,24051432033,GN9320132,GN83E00GU,106,Q6505048,S1 Tophat NS
2024-09-12 00:07:46.000 Z,REPL,908A0024932,HH3078774,T526010,49,Q2957111,S1 Tophat NS
2024-09-12 00:08:04.000 Z,REPL,24060165735,YR2600088,GN83E00BX,142,Q8952449,S1 Tophat NS
2024-09-12 00:08:07.000 Z,REPL,84939392863,UE8369444,80003837,89,Q7592653,S1 Tophat NS
2024-09-12 00:08:22.000 Z,REPL,80641642334,JW9593934,M253646,50,Q7577709,S1 Tophat NS
2024-09-12 00:08:44.000 Z,REPL,82859711309,IS8091022,20096811,33,Q8399589,S1 Tophat NS
2024-09-12 00:08:47.000 Z,REPL,26150852512,KZ2129301,64541785,108,Q2561814,S1 Tophat NS
2024-09-12 00:09:58.000 Z,REPL,96302528859,AP2857377,235GT004,21,Q8399589,S1 Tophat NS
2024-09-12 00:10:01.000 Z,REPL,96992012392,ZU9446958,6224353,116,Q0408031,S1 Tophat NS
2024-09-12 00:10:20.000 Z,REPL,90606968659,XY7429829,E1062055,127,Q7107727,S1 Tophat NS
2024-09-12 00:10:48.000 Z,REPL,78876248107,DT2897851,97959872,131,Q7853685,S1 Tophat NS
2024-09-12 00:10:59.000 Z,REPL,68921946839,FG1706045,39942734,50,Q0408031,S1 Tophat NS
